Orden de gobierno,Clave Ramo,Descripción Ramo,Tipo de Institución,Clave Institución,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Código del expediente,Referencia del expediente,Título del expediente,Partida específica,Ley,Tipo Procedimiento,Artículo de excepción,Descripción excepción,Contrato marco,Compra consolidada,Núm. Proc. Consolidación,Nombre Proc. Consolidación,Tipo Proc. Consolidación,Art. EXC. Proc. Consolidación,Número de procedimiento,Tipo de contratación,Carácter del procedimiento,Forma de participación,La contratación es por Caso fortuito o fuerza mayor,Crédito externo,Organismo financiero,Clave del programa federal,Clave de cartera SHCP,Fecha de publicación,Fecha de apertura,Fecha de fallo,Código del contrato,Núm. del contrato,Título del contrato,Descripción del contrato,Contrato plurianual,Estatus DRC,Fecha de inicio del contrato,Fecha de fin del contrato,Fecha de firma del contrato,Importe DRC,Moneda,Convenio modificatorio,Código Ref. Contrato,Estatus Contrato,Fecha firma contrato,Tipo de contrato,Monto sin imp./mínimo,Monto mínimo con imp.,Monto sin imp./máximo,Monto máximo con imp.,Moneda.1,Convenio modificatorio.1,Código Ref. último convenio,Fecha fin último conv,Monto sin imp./mínimo último conv,Monto mínimo con imp. último conv,Monto sin imp./máximo último conv,Monto máximo con imp. último conv,Fecha firma último conv,rfc,Proveedor o contratista,Folio en el RUPC,País de la empresa,Nacionalidad proveedor o contratista,Proveedor/contratista con auto registro en CompraNet,Estratificación,origen,Dirección del anuncio,clasificacion_llm,subcategoria_tic,marca_tic,Estado
APF,7,DEFENSA NACIONAL,APF,007H0C,GAFSACOMM,"GRUPO AEROPORTUARIO, FERROVIARIO, DE SERVICIOS AUXILIARES Y CONEXOS, OLMECA-MAYA-MEXICA, S.A. DE C.V.",007H0C999,DIRECCIÓN GENERAL DE RECURSOS MATERIALES Y SERVICIOS GENERALES,E-2024-00074651,6C.4.18-2024.,LICENCIA DE USO DE UN SISTEMA PMS PARA LOS HOTELES ADMINISTRADOS POR EL GAFSACOM,33903,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-07-H0C-007H0C999-N-25-2024,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,02/07/2024 19:45,17/07/2024 16:00,09/08/2024 21:00,C-2024-00111705,GAFSACOMM-0036-2024,LICENCIA DE USO DE UN SISTEMA PMS PARA LOS HOTELES ADMINISTRADOS POR EL GAFSACOM,LICENCIA DE USO DE UN SISTEMA PMSPARA LOS HOTELES ADMINISTRADOS POR EL GAFSACOM,SI,PUBLICADO,02/08/2024,02/08/2027,16/08/2024 00:11,24259000,MXN,SI,2024-A-L-NAC-P-C-07-H0C-00050120,FORMALIZADO,16/08/2024 00:11,Cerrado,24259000,,28140440,,MXN,SI,2024-A-L-NAC-P-C-07-H0C-00050120-0001,02/08/2027 00:00,24259000,,28140440,,02/01/2025 18:24,GBM170505Q78,GRUPO BMASCONSULTING SA DE CV,,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/cf106d7a988347d0b2f463260d8537a0/procedimiento,TIC,Adquisición de licencias de software,NINGUNA,
APF,38,"CIENCIA, HUMANIDADES, TECNOLOGÍA E INNOVACIÓN",APF,0389ZU,CIDESI,CENTRO DE INGENIERIA Y DESARROLLO INDUSTRIAL,0389ZU001,SUBDIRECCION DE RECURSOS MTERIALES Y SERVICIOS GENERALES,E-2024-00115445,OC 100119478,INSTALACIÓN DERIVACIÓN DE NITROGENO,33901,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-38-9ZU-0389ZU001-N-89-2024,SERVICIOS,NACIONAL,,NO,NO,,,,31/01/2025 19:47,,05/04/2024 00:00,C-2025-00006401,100119478,INSTALACIÓN DERIVACIÓN DE NITROGENO,DESARROLLO DEL PROYECTO,NO,PUBLICADO,05/04/2024,05/04/2024,,328929.31,MXN,,,,,,,,,,,,,,,,,,,GCA020613DN8,GAS CARE SA DE CV,,MX,Mexicana,NO,NO ASIGNADO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/cd55071e8af04917bfd6b06616800cd5/procedimiento,TIC,Servicios de nube o virtualización,NINGUNA,
APF,6,HACIENDA Y CRÉDITO PÚBLICO,APF,006HKI,SHF,"SOCIEDAD HIPOTECARIA FEDERAL, S.N.C.",006HKI002,DIRECCIÓN GENERAL ADJUNTO DE ADMINISTRACIÓN Y OPERACIONES,E-2024-00061885,SHFDARM/TI/063/2024,SERVICIO DE SOPORTE TÉCNICO Y ACTUALIZACIÓN DE LICENCIAMIENTO DEL SISTEMA ZAP,32701,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-06-HKI-006HKI002-N-58-2024,SERVICIOS,NACIONAL,,NO,NO,,,,29/05/2024 22:54,,20/05/2024 00:00,C-2024-00069775,SHFDARM/TI/063/2024,SERVICIO DE SOPORTE TÉCNICO Y ACTUALIZACIÓN DE LICENCIAMIENTO DEL SISTEMA ZAP,"REALIZAR LA CONTRATACIÓN DE LOS SERVICIOS DE SOPORTE TÉCNICO Y ACTUALIZACIÓN DE LICENCIAMIENTO DEL SISTEMA ZAP DATA HUB, CON EL OBJETO DE ATENDER LOS REQUERIMIENTOS DE INFORMACIÓN DE MICROSOFT DYNAMICS AX EXISTENTES EN (SHF), DE UNA FORMA MODERNA, ÁGIL Y ROBUSTA QUE PERMITA BRINDAR LA EXTRACCIÓN DE INFORMACION Y DE LO REPORTES ACTUALMENTE NO EXISTEN EN LA PLATAFORMA DE MICROSOFT DYNAMICS AX.",NO,PUBLICADO,11/10/2024,10/10/2025,29/05/2024 20:42,18152,USD,NO,2024-A-A-NAC-A-C-06-HKI-00033673,FORMALIZADO,29/05/2024 20:42,Cerrado,18152,,21056.32,,USD,NO,,,18152,,,,,GCG891101RI8,GONZALEZ CORTINA GLENDER Y COMPA&IA SA DE CV,,MX,MEXICANA,NO,MEDIANA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/5debe585ae3f444693dea2458d59f579/procedimiento,TIC,Adquisición de licencias de software,Microsoft,
GEM,72,HIDALGO,GE,72034,,SECRETARÍA DE EDUCACIÓN PÚBLICA,913010944,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DE LA SUBSECRETARÍA DE ADMINISTRACIÓN Y FINANZAS,E-2024-00113204,AA-072034913010944-N-69-2024,SEGUIMIENTO AL SISTEMA DE INFORMACIÓN INTEGRAL,33303,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-72-034-913010944-N-74-2024,SERVICIOS,NACIONAL,,NO,NO,,11S300-FORTALECIMIENTO EXC EDU,,06/12/2024 19:15,,06/12/2024 00:00,C-2024-00147143,AA-072034913010944-N-69-2024,SEGUIMIENTO AL SISTEMA DE INFORMACIÓN INTEGRAL,"LA EJECUCIÓN DE LA METODOLOGÍA DE INSTALACIÓN DE ACTUALIZACIÓN EN SERVICIO SERVIDORES WEB, ASÍ COMO EL DESARROLLO DE SOFTWARE A LA MEDIDA, FORTALECE LAS ACCIONES CONTINUAS DE EDUCACIÓN NORMAL",NO,PUBLICADO,09/12/2024,31/12/2024,09/12/2024 10:10,172413.79,MXN,NO,2024-A-A-NAC-A-C-72-034-00067392,FORMALIZADO,09/12/2024 10:10,Cerrado,172413.79,,200000,,MXN,NO,,,172413.79,,,,,GCM2203039F9,GCDAE COMERCIALIZACION Y MAS SA DE CV,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/f9faf610724b4aeab67c59a5c416d17c/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA,
APF,38,"CIENCIA, HUMANIDADES, TECNOLOGÍA E INNOVACIÓN",APF,03891W,IPICYT,"INSTITUTO POTOSINO DE INVESTIGACION CIENTIFICA Y TECNOLOGICA, A.C.",03891W001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2024-00042418,CENTRO NACIONAL DE SUPERCOMPUTO,RENOVACIÓN DEL LICENCIAMIENTO INTEL ONE API BASE & HPC TOOLKIT,32701,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-38-91W-03891W001-N-97-2024,SERVICIOS,NACIONAL,,NO,NO,,,,29/04/2024 19:22,,11/06/2024 00:00,C-2024-00086851,1103/2024,RENOVACIÓN DEL LICENCIAMIENTO INTEL ONE API BASE & HPC TOOLKIT,RENOVACIÓN DEL LICENCIAMIENTO INTEL ONE API BASE & HPC TOOLKIT,NO,PUBLICADO,11/06/2024,31/12/2024,,112241.38,MXN,,,,,,,,,,,,,,,,,,,GCO980821BYA,GLOBAL COMPUTING SA DE CV,148454,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/34f92dc874f44162935c0b9f863da53d/procedimiento,TIC,Adquisición de licencias de software,NINGUNA,
APF,38,"CIENCIA, HUMANIDADES, TECNOLOGÍA E INNOVACIÓN",APF,03890C,CIMAT,"CENTRO DE INVESTIGACION EN MATEMATICAS, A.C.",03890C999,"COORDINACION ADMINISTRATIVA, DEPARTAMENTO DE ADQUISICIONES",E-2024-00079816,PEDIDO NO.41240023,PEDIDO NO.41240023,32701,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-38-90C-03890C999-N-67-2024,SERVICIOS,NACIONAL,,NO,NO,,,,17/07/2024 17:22,,01/08/2024 00:00,C-2024-00099246,PEDIDO NO. 41240023,PEDIDO NO.41240023,ACTUALIZACION DE SOFTWARE BIBLIOHEMEROGRAFICO,NO,PUBLICADO,01/08/2024,01/09/2024,,64430,MXN,,,,,,,,,,,,,,,,,,,GCS0305169A7,GLOBAL ECONTENT SA DE CV,9008,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/aba3b9dd76ac4cbdacc2f0d39dbb3df9/procedimiento,TIC,Desarrollo de software,NINGUNA,
APF,38,"CIENCIA, HUMANIDADES, TECNOLOGÍA E INNOVACIÓN",APF,03891Q,INECOL,"INSTITUTO DE ECOLOGIA, A.C.",03891Q001,SUBDIRECCION DE BIENES Y SERVICIOS,E-2024-00067784,ORDEN240148,SERVICIO DE CREACIÓN DE UN SISTEMA WEB QUE PERMITE CONSULTAR INFORMACIÓN,33301,LAASSP,"ADJUDICACIÓN DIRECTA POR ADJUDICACIÓN A PROVEEDOR CON CONTRATO VIGENTE, BAJO LAS MISMAS CONDICIONES",ART. 41 FR. III,"PÉRDIDAS O COSTOS ADICIONALES, CUANTIFICADOS Y JUSTIFICADOS, O ENTRE OTROS SUPUESTOS, SE TRATE DE PROVEEDOR QUE TENGA CONTRATO VIGENTE ADJUDICADO POR LICITACIÓN PÚBLICA.",,NO,,,,,AA-38-91Q-03891Q001-N-70-2024,SERVICIOS,NACIONAL,,NO,NO,,,,05/06/2024 19:43,,23/05/2024 00:00,C-2024-00078142,ORDEN240148,SERVICIO DE CREACIÓN DE UN SISTEMA WEB QUE PERMITE CONSULTAR INFORMACIÓN,SERVICIO DE CREACIÓN DE UN SISTEMA WEB QUE PERMITE CONSULTAR INFORMACIÓN DE ESPECIES DE PLANTAS MEDIANTE FILTROS DE BÚSQUEDAS AL PÚBLICO EN GENERAL,NO,PUBLICADO,27/05/2024,26/11/2024,31/05/2024 00:00,77586.21,MXN,NO,2024-A-A-NAC-A-C-38-91Q-00037288,FORMALIZADO,31/05/2024 00:00,Cerrado,77586.21,,90000,,MXN,NO,,,77586.21,,,,,GCS200903JA9,GRUPO CUARZO SOLUCIONES DE SOFTWARE Y DIGITALES S A P I DE CV,,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/97b68ef109d143579c54ef0553055c7f/procedimiento,TIC,Desarrollo de software,NINGUNA,
APF,6,HACIENDA Y CRÉDITO PÚBLICO,APF,006B00,CNBV,COMISION NACIONAL BANCARIA Y DE VALORES,006B00001,"DIRECCIÓN GENERAL DE PROGRAMACIÓN, PRESUPUESTO Y RECURSOS MATERIALES",E-2024-00034651,CNBV/031/24,SOFTWARE PARA EL ANALISIS DE LA INFORMACION,32701,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-06-B00-006B00001-N-32-2024,SERVICIOS,NACIONAL,,NO,NO,,,,10/04/2024 23:25,,,C-2024-00039140,CNBV/031/24,SOFTWARE PARA EL ANALISIS DE LA INFORMACION,SOFTWARE PARA EL ANALISIS DE LA INFORMACION,NO,PUBLICADO,01/04/2024,31/12/2024,11/04/2024 15:51,54282,USD,NO,2024-A-A-NAC-A-C-06-B00-00020062,FORMALIZADO,11/04/2024 15:51,Cerrado,54282,,62967.12,,USD,NO,,,54282,,,,,GCY970820QY6,GRUPO CYNTHUS SA DE CV,7736,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/be5018f32e8a49e48a2c58acfb95795d/procedimiento,TIC,Desarrollo de software,NINGUNA,
APF,48,CULTURA,APF,048MHL,TVMETRO,TELEVISION METROPOLITANA S.A. DE C.V.,048MHL001,DIRECCION DE ADMINISTRACION,E-2024-00052544,TM-2024/07/02-LP,SISTEMA DE ADMINISTRACIÓN DE MEDIOS DIGITALES (MAM),32301,LAASSP,ADJUDICACIÓN DIRECTA POR LICITACIONES PÚBLICAS DESIERTAS,ART. 41 FR. VII,"SE HAYA DECLARADO DESIERTA UNA LICITACIÓN PÚBLICA, SIEMPRE QUE SE MANTENGAN LOS REQUISITOS ESTABLECIDOS EN LA CONVOCATORIA.",,NO,,,,,AA-48-MHL-048MHL001-N-167-2024,SERVICIOS,NACIONAL,,NO,NO,,,,13/06/2024 23:50,,14/06/2024 00:00,C-2024-00085073,TM-2024/06/02-AD,SISTEMA DE ADMINISTRACIÓN DE MEDIOS DIGITALES (MAM),SISTEMA DE ADMINISTRACIÓN DE MEDIOS DIGITALES (MAM),SI,PUBLICADO,01/07/2024,31/12/2025,14/06/2024 18:46,13685718.11,MXN,SI,2024-A-A-NAC-P-C-48-MHL-00040355,FORMALIZADO,14/06/2024 18:46,Cerrado,13685718.11,,15875433,,MXN,SI,2024-A-A-NAC-P-C-48-MHL-00040355-0001,31/12/2025 00:00,13685718.11,,15875433.01,,26/06/2024 09:38,GET940927F5A,GRUPO ETERCOM SA DE CV,,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/54d475ba8d7b4819ab4d91858b71ee3c/procedimiento,TIC,Software de gestión de contenidos,NINGUNA,
APF,11,EDUCACIÓN PÚBLICA,APF,011B01,ONCETV,XE-IPN CANAL 11,011B01001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2024-00034925,2404069/SRMYS/818/24,COORDINADOR DE INFORMACIÓN (OD),33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-11-B01-011B01001-N-1392-2024,SERVICIOS,NACIONAL,,NO,NO,,,,17/04/2024 23:26,,,C-2024-00042086,XEIPN-0800-24,COORDINADOR DE INFORMACIÓN (OD),"EJECUTAR LOS MECANISMOS DE ENLACE Y RECOPILACIÓN DE INFORMACIÓN SOBRE TEMÁTICAS REQUERIDAS EN LAS PRODUCCIONES DE LA SUBDIRECCIÓN DE ONCE DIGITAL. DESARROLLAR EL PROCESO DE ANÁLISIS DE LA INFORMACIÓN CONSOLIDADA, CONFORME A LA METODOLOGÍA Y CRITERIOS ESTABLECIDOS EN EL ÁREA, PARA CONTAR CON DATOS ESPECÍFICOS, ESTRATÉGICOS Y DE INTERÉS DE LAS PRODUCCIONES DE LA SUBDIRECCIÓN DE ONCE DIGITAL, ASÍ COMO AQUELLOS DERIVADOS DE SU INTERACCIÓN CON LAS DIFERENTES ÁREAS DE LA EMISORA. GENERAR REPORTES E INFORMES DE CARÁCTER EJECUTIVO, DE ACUERDO CON LAS ESPECIFICACIONES Y REQUERIMIENTOS PRESENTADOS POR LA SUBDIRECCIÓN DE ONCE DIGITAL, PARA PROVEER DE ELEMENTOS DE VALORACIÓN ANTE LA MISMA. APOYO EN LA CALIFICACIÓN Y EDICIÓN DE MATERIAL AUDIOVISUAL PARA CUMPLIR CON LAS NECESIDADES DE LA SUBDIRECCIÓN DE ONCE DIGITAL",NO,PUBLICADO,01/04/2024,30/06/2024,12/04/2024 00:00,96000,MXN,NO,2024-A-A-NAC-A-C-11-B01-00043168,FORMALIZADO,12/04/2024 00:00,Cerrado,96000,,96000,,MXN,NO,,,96000,,,,,GILU9510113V2,LUCIA ELENA GILOBERT,,AR,ARGENTINA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/9dd2f33826724c18b3cd825e17a0a9b5/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA,
APF,12,SALUD,APF,012M7F,INPSIQ,INSTITUTO NACIONAL DE PSIQUIATRIA RAMON DE LA FUENTE MUNIZ,012M7F002,SUBDIRECCION DE SERVICIOS GENERALES,E-2024-00059941,DA/COP/23/2024,MANEJAR EL SISTEMA DE CONTABILIDAD Y PRESUPUESTO (SICOP),33104,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-12-M7F-012M7F002-N-181-2024,SERVICIOS,NACIONAL,,NO,NO,,,,27/05/2024 20:03,,03/05/2024 00:00,C-2024-00066985,DA/COP/23/2024,MANEJAR EL SISTEMA DE CONTABILIDAD Y PRESUPUESTO (SICOP),"1. MANEJAR EL SISTEMA DE CONTABILIDAD Y PRESUPUESTO (SICOP) Y EL SISTEMA INFORMÁTICO INTEGRAL ADMINISTRATIVO (SIIA) MÓDULO DE CONTROL PRESUPUESTAL PARA EL DESARROLLO DE LAS ACTIVIDADES ENCOMENDADAS.
2. CAPTURAR, DAR SEGUIMIENTO A LAS SOLICITUDES DE PAGO, ASÍ COMO DE LA DOCUMENTACIÓN COMPROBATORIA Y PARA GENERAR LAS PÓLIZAS DE DIARIO PRESUPUESTALES Y CONTABLES EN EL SICOP Y SILA.
3. APOYAR EL CONTROL DEL EJERCICIO DEL PRESUPUESTO DE LA ENTIDAD (ORIGINAL, RESERVADO, COMPROMETIDO Y DEVENGADO) ASÍ COMO EN LA ACTUALIZACIÓN DE LA INFORMACIÓN SOBRE DICHO EJERCICIO PARA SU USO CUANDO SE REQUIERA.
4. REDACTAR Y CAPTURAR OFICIOS, CIRCULARES, MEMORÁNDUMS EN EL SISTEMA INTELIGOV CARGANDO ARCHIVOS ADJUNTOS DE SER EL CASO, DE ACUERDO CON LAS NECESIDADES DEL DEPARTAMENTO.
5. ATENDER Y ORIENTAR CON INFORMACIÓN SUFICIENTE, CLARA Y PRECISA A LAS Y LOS SERVIDORES PÚBLICOS Y/O VISITANTES QUE ACUDEN DE MANERA PRESENCIAL O VÍA TELEFÓNICA AL DEPARTAMENTO A SOLICITAR ALGÚN TRÁMITE O SERVICIO.
6. ATENDER LLAMADAS TELEFÓNICAS Y CONCERTAR ENTREVISTAS DE LA O EL TITULAR DEL DEPARTAMENTO.
7. CAPTURAR ADECUACIONES PRESUPUESTA LES EN EL SICOP Y EL SIIA, ASÍ COMO CAPTURAR Y DAR SEGUIMIENTO A LOS COMPROMISOS CONTRAÍDOS EN LOS MISMOS.
8. CAPTURAR EN EL MÓDULO DE ADECUACIONES PRESUPUESTA LES DE LA SECRETARÍA DE HACIENDA Y CRÉDITO PÚBLICO LAS MODIFICACIONES AL FLUJO DE EFECTIVO.
9. DETERMINAR LOS DOCUMENTOS QUE DEBEN SER CONSERVADOS EN EL ÁREA DE CONTABILIDAD PARA SU RESGUARDO Y DISPOSICIÓN PARA CONSULTA.
10. PREPARAR Y ENVIAR AL ARCHIVO DE CONCENTRACIÓN, LA DOCUMENTACIÓN CON ANTIGÜEDAD MAYOR A DOS AÑOS.
11. APOYAR EN TODAS LAS ACTIVIDADES INHERENTES A LA SUBDIRECCIÓN DE RECURSOS FINANCIEROS.",NO,PUBLICADO,06/05/2024,31/12/2024,,137931.03,MXN,,,,,,,,,,,,,,,,,,,GIPD000818RH2,DIANA LAURA GIL PEREA,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/240c0235ae0b4d39853b01046263cb42/procedimiento,TIC,"La subcategoría más adecuada para este contrato es:

**Mantenimiento de software institucional**

(Número: 7)",NINGUNA,
APF,47,ENTIDADES NO SECTORIZADAS,APF,047AYL,SPR,SISTEMA PUBLICO DE RADIODIFUSION DEL ESTADO MEXICANO,006AYL998,UNIDAD DE ADMINISTRACIÓN Y FINANZAS,E-2024-00005749,SPR-277-2024,SERVICIO PROFESIONAL DE INFRAESTRUCTURA DE RED Y STREAMING,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-47-AYL-006AYL998-N-276-2024,SERVICIOS,NACIONAL,,NO,NO,,,,25/01/2024 01:12,,,C-2024-00007642,SPR-277-2024,SERVICIO PROFESIONAL DE INFRAESTRUCTURA DE RED Y STREAMING,SERVICIO PROFESIONAL DE INFRAESTRUCTURA DE RED Y STREAMING,NO,PUBLICADO,16/01/2024,31/12/2024,15/02/2024 15:01,348223.07,MXN,NO,2024-A-A-NAC-A-C-47-AYL-00005365,FORMALIZADO,15/02/2024 15:01,Cerrado,348223.07,,403938.76,,MXN,NO,,,348223.07,,,,,GOAU951027F99,URIEL GONZALEZ ARREOLA,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/245af362264840d6b4d27d2badd4d0a0/procedimiento,TIC,Infraestructura de red o servidores,NINGUNA,
APF,27,ANTICORRUPCIÓN Y BUEN GOBIERNO,APF,27000,SABG,SECRETARÍA ANTICORRUPCIÓN Y BUEN GOBIERNO,27000002,DIRECCION GENERAL DE RECURSOS MATERIALES Y SERVICIOS GENERALES,E-2024-00011587,"SERVICIOS DE INSPECCIÓN, CONTROL Y VIGILANCIA DGTI","SERVICIOS DE INSPECCIÓN, CONTROL Y VIGILANCIA DGTI",33104,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-27-514-027000002-N-52-2024,SERVICIOS,NACIONAL,,NO,NO,,,,08/02/2024 21:02,,,C-2024-00015069,DC-299-2024,"SERVICIOS DE INSPECCIÓN, CONTROL Y VIGILANCIA DGTI","SERVICIOS DE APOYO PARA FORMULAR E INSTRUMENTAR LAS POLÍTICAS DE SEGURIDAD INFORMÁTICA PARA LA PROTECCIÓN DE LOS SISTEMAS INFORMÁTICOS, LOS EQUIPOS DE CÓMPUTO Y LA INFORMACIÓN QUE EN ELLOS SE ALMACENA, ELABORANDO E IMPLEMENTANDO MECANISMOS Y ESTÁNDARES DE SEGURIDAD CON MONITOREO DE LAS REDES, EQUIPOS Y SISTEMAS INFORMÁTICOS QUE AFECTEN LA SEGURIDAD DE LA INFORMACIÓN, PARA LA PROTECCIÓN DE LOS ACCESOS A LOS RECURSOS INFORMÁTICOS, ESTABLECIENDO LINEAMIENTOS DE SEGURIDAD PARA EL USO DE NUEVAS TECNOLOGÍAS A FIN DE MANTENER LOS NIVELES DE PROTECCIÓN DE LA INFORMACIÓN INSTITUCIONAL DE LA INSTITUCIÓN, ADMINISTRANDO LA INFRAESTRUCTURA DE SEGURIDAD INFORMÁTICA DESTINADA PARA GARANTIZAR LA INTEGRIDAD, CONFIDENCIALIDAD Y DISPONIBILIDAD DE INFORMACIÓN.",NO,PUBLICADO,29/01/2024,31/03/2024,29/02/2024 11:54,125994.83,MXN,NO,2024-A-A-NAC-A-C-27-514-00006389,FORMALIZADO,29/02/2024 11:54,Cerrado,125994.83,,146154,,MXN,NO,,,125994.83,,,,,GOFB910917L79,BYRON GONZALEZ FLORES,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/d0bd4c6ac5124ce687823958af24080b/procedimiento,TIC,Ciberseguridad,NINGUNA,
