Orden de gobierno,Clave Ramo,Descripción Ramo,Tipo de Institución,Clave Institución,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Código del expediente,Referencia del expediente,Título del expediente,Partida específica,Ley,Tipo Procedimiento,Artículo de excepción,Descripción excepción,Contrato marco,Compra consolidada,Núm. Proc. Consolidación,Nombre Proc. Consolidación,Tipo Proc. Consolidación,Art. EXC. Proc. Consolidación,Número de procedimiento,Tipo de contratación,Carácter del procedimiento,Forma de participación,La contratación es por Caso fortuito o fuerza mayor,Crédito externo,Organismo financiero,Clave del programa federal,Clave de cartera SHCP,Fecha de publicación,Fecha de apertura,Fecha de fallo,Código del contrato,Núm. del contrato,Título del contrato,Descripción del contrato,Contrato plurianual,Estatus DRC,Fecha de inicio del contrato,Fecha de fin del contrato,Fecha de firma del contrato,Importe DRC,Moneda,Convenio modificatorio,Código Ref. Contrato,Estatus Contrato,Fecha firma contrato,Tipo de contrato,Monto sin imp./mínimo,Monto mínimo con imp.,Monto sin imp./máximo,Monto máximo con imp.,Moneda.1,Convenio modificatorio.1,Código Ref. último convenio,Fecha fin último conv,Monto sin imp./mínimo último conv,Monto mínimo con imp. último conv,Monto sin imp./máximo último conv,Monto máximo con imp. último conv,Fecha firma último conv,rfc,Proveedor o contratista,Folio en el RUPC,País de la empresa,Nacionalidad proveedor o contratista,Proveedor/contratista con auto registro en CompraNet,Estratificación,origen,Dirección del anuncio,clasificacion_llm,subcategoria_tic,marca_tic
APF,48,CULTURA,APF,048MDC,IMCINE,INSTITUTO MEXICANO DE CINEMATOGRAFIA,048MDC001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2024-00001933,IMC-048MDC-016-2024,SERVICIOS PROFESIONALES,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-48-MDC-048MDC001-N-16-2024,SERVICIOS,NACIONAL,,NO,NO,,,,09/01/2024 19:49,,,C-2024-00002649,IMC-048MDC-016-2024,SERVICIOS PROFESIONALES,"1. APOYAR EN LA CONSULTA DIARIA Y PERMANENTE DEL SISTEMA DE SOLICITUDES DE INFORMACIÓN (SISI), CON LA FINALIDAD DE RECIBIR Y TURNAR AL ÁREA COMPETENTE LAS SOLICITUDES DE INFORMACIÓN. 2. AUXILIAR EN LA CONSULTA DE LA HERRAMIENTA DE COMUNICACIÓN DEL INSTITUTO NACIONAL DE TRANSPARENCIA, ACCESO A LA INFORMACIÓN Y PROTECCIÓN DE DATOS PERSONALES (INAI) A FIN DE QUE LA ENTIDAD ATIENDA LOS DIFERENTES REQUERIMIENTOS DEL INSTITUTO NACIONAL DE TRANSPARENCIA, ACCESO A LA INFORMACIÓN Y PROTECCIÓN DE DATOS PERSONALES (INAI). 3. APOYAR EN EL ENVÍO AL ÁREA COMPETENTE DE LAS SOLICITUDES DE INFORMACIÓN QUE INGRESEN, DE ACUERDO A LO PREVISTO EN LA LEY GENERAL Y LA LEY FEDERAL DE TRANSPARENCIA Y ACCESO A LA INFORMACIÓN PÚBLICA. 4. AUXILIAR EN LA ELABORACIÓN DE LOS DATOS Y ESTADÍSTICAS DEL IMCINE QUE SE INTEGRARAN EN EL INFORME QUE EL INSTITUTO NACIONAL DE TRANSPARENCIA, ACCESO A LA INFORMACIÓN Y PROTECCIÓN DE DATOS PERSONALES (INAI) PRESENTA AL CONGRESO. 5. APOYAR EN LA ACTUALIZACIÓN DE LA INFORMACIÓN QUE SE INTEGRA EN EL SISTEMA DE PORTALES DE OBLIGACIONES DE TRANSPARENCIA (SIPOT), EN LO REFERENTE A LOS ARTÍCULOS DE LA LGTAIP Y LA LFTAIP QUE LE CORRESPONDA. 6. APOYAR EN LA ELABORACIÓN DE OFICIOS Y DIVERSOS MEMORÁNDUMS DIRIGIDOS A LOS TITULARES DE LAS ÁREAS DEL INSTITUTO A EFECTO DE REQUERIRLES QUE EN CUMPLIMIENTO A LA LEY GENERAL Y LA LEY FEDERAL DE TRANSPARENCIA Y ACCESO A LA INFORMACIÓN PÚBLICA REALICEN LAS ACTUALIZACIONES CORRESPONDIENTES AL SISTEMA DE PORTALES DE OBLIGACIONES DE TRANSPARENCIA DE ACUERDO CON LAS FUNCIONES QUE LES CONFIERE LA LEY.",NO,PUBLICADO,10/01/2024,29/02/2024,22/01/2024 13:21,30172.14,MXN,NO,2024-A-A-NAC-A-C-48-MDC-00002011,FORMALIZADO,22/01/2024 13:21,Cerrado,30172.14,,34999.68,,MXN,NO,,,30172.14,,,,,JUMP860917MYA,PERLA IVONNE JUAREZ MOEDANO,,MX,Mexicana,NO,NO ASIGNADO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/4606870e07554e6297ab0444736e7bac/procedimiento,TIC,Consultoría en plataformas tecnológicas empresariales,NINGUNA
APF,38,"CIENCIA, HUMANIDADES, TECNOLOGÍA E INNOVACIÓN",APF,03890G,CIATEC,"CIATEC, A.C. """"CENTRO DE INNOVACION APLICADA EN TECNOLOGIAS COMPETITIVAS""""",03890G999,SUBDIRECCION DE RECURSOS MATERIALES Y SERVICIOS,E-2024-00087889,03890G-054/2024,"SERVICIO DE SOPORTE PARA OPERACIÓN DEL SISTEMA LN, OPERATIVO DEL SERVIDOR Y BASE",33901,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-38-90G-03890G999-N-40-2024,SERVICIOS,NACIONAL,,NO,NO,,,,21/08/2024 19:45,,31/05/2024 00:00,C-2024-00113351,03890G-054/2024,"SERVICIO DE SOPORTE PARA OPERACIÓN DEL SISTEMA LN, OPERATIVO DEL SERVIDOR Y BASE","SERVICIO DE SOPORTE PARA OPERACIÓN DEL SISTEMA LN, OPERATIVO DEL SERVIDOR Y BASE DE DATOS",NO,PUBLICADO,31/05/2024,31/12/2024,31/05/2024 00:00,816379.31,MXN,NO,2024-A-A-NAC-A-C-38-90G-00051002,FORMALIZADO,31/05/2024 00:00,Cerrado,816379.31,,947000.0,,MXN,NO,,,816379.31,,,,,KER100312CXA,KERYS SA DE CV,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/3ae44cce563e43ed805ca45ec4032ce4/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,38,"CIENCIA, HUMANIDADES, TECNOLOGÍA E INNOVACIÓN",APF,03891Q,INECOL,"INSTITUTO DE ECOLOGIA, A.C.",03891Q001,SUBDIRECCION DE BIENES Y SERVICIOS,E-2024-00098839,IE-S-32/2024,RENOVACIÓN DEL LICENCIAMIENTO PARA USO DEL SISTEMA DE CONTROL ARCHIVO,35301,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-38-91Q-03891Q001-N-125-2024,SERVICIOS,NACIONAL,,NO,NO,,,,04/10/2024 18:17,,21/05/2024 00:00,C-2024-00130384,IE-S-32/2024,RENOVACIÓN DEL LICENCIAMIENTO PARA USO DEL SISTEMA DE CONTROL ARCHIVO,"RENOVACIÓN DEL LICENCIAMIENTO PARA EL USO DEL SISTEMA DE CONTROL, GESTIÓN Y ADMINISTRACIÓN DEL ARCHIVO 2024.",NO,PUBLICADO,05/10/2024,04/08/2025,04/10/2024 00:00,275822.71,MXN,NO,2024-A-A-NAC-A-C-38-91Q-00057672,FORMALIZADO,04/10/2024 00:00,Cerrado,275822.71,,319954.34,,MXN,NO,,,275822.71,,,,,KER100312CXA,KERYS SA DE CV,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/b9726f9aec494e73839c503703fb6569/procedimiento,TIC,Adquisición de licencias de software,NINGUNA
GEM,72,HIDALGO,GE,72034,,SECRETARÍA DE EDUCACIÓN PÚBLICA,913010944,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DE LA SUBSECRETARÍA DE ADMINISTRACIÓN Y FINANZAS,E-2023-00133728,AA-072034913010944-N-75-2023,DESARROLLO DE HERRAMIENTAS EN LÍNEA USICAM,33401,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-72-034-913010944-N-68-2023,SERVICIOS,NACIONAL,,NO,NO,,11S300-FORTALECIMIENTO EXC EDU,,28/12/2023 01:04,,,C-2023-00170411,AA-072034913010944-N-75-2023,DESARROLLO DE HERRAMIENTAS EN LÍNEA USICAM,"DESARROLLO DE HERRAMIENTAS EN LÍNEA PARA LA EMISIÓN DE CONSTANCIAS DE CURSOS USICAM FIRMADOS CON E-FIRMA DEL PERSONAL DIRECTIVO COMPETENTE, SELLO DIGITAL Y CÓDIGO QR PARA CONSULTA A TRAVÉS DE INTERNET DE LOS DATOS DE LA CONSTANCIA PARA EVITAR LA ALTERACIÓN Y FALSIFICACIÓN DE LA MISMA, CORRESPONDIENTE A LA ACCIÓN 5.4.3.",NO,PUBLICADO,12/02/2024,16/02/2024,,80913.79,MXN,,,,,,,,,,,,,,,,,,,KSS100729I12,KO&KO SISTEMAS Y SOLUCIONES IT SA DE CV,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/765748accfde4cc28b586a433937fb17/procedimiento,TIC,Desarrollo de software,NINGUNA
APF,6,HACIENDA Y CRÉDITO PÚBLICO,APF,006G1C,BANOBRAS,"BANCO NACIONAL DE OBRAS Y SERVICIOS PUBLICOS, S.N.C.",006G1C001,GERENCIA DE ADQUISICIONES,E-2024-00112627,LP-008-2024,"SERVICIO DE SUSCRIPCIÓN, MANTENIMIENTO Y SOPORTE TÉCNICO",33304,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-06-G1C-006G1C001-N-167-2024,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,10/12/2024 22:10,26/12/2024 19:00,30/12/2024 22:00,C-2025-00001444,DAGA/197/2024,"SERVICIO DE SUSCRIPCIÓN, MANTENIMIENTO Y SOPORTE TÉCNICO","SERVICIO DE SUSCRIPCIÓN, MANTENIMIENTO Y SOPORTE TÉCNICO DEL PRODUCTO RED HAT OPENSHIFT.",SI,PUBLICADO,31/12/2024,30/12/2025,10/01/2025 13:42,28513305.0,MXN,NO,2025-A-L-NAC-P-A-06-G1C-00000924,FORMALIZADO,10/01/2025 13:42,Abierto,18217077.0,21131809.32,28513305.0,33075433.8,MXN,NO,,,,,,,,KST150518K37,KAIZEN SOLUCIONES TIC SA DE CV,,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/a6ec35c7576e4ddc9d60bf82b4c84415/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,6,HACIENDA Y CRÉDITO PÚBLICO,APF,006D00,CONSAR,COMISION NACIONAL DEL SISTEMA DE AHORRO PARA EL RETIRO,006D00001,SUBDIRECCIÓN DE RECURSOS MATERIALES,E-2024-00026897,CONSAR/038/2024,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO AL SISTEMA DE CIRCUITO CERRADO,35301,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-06-D00-006D00001-N-50-2024,SERVICIOS,NACIONAL,,NO,NO,,,,21/03/2024 02:19,,,C-2024-00033685,CONSAR/038/2024,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO AL SISTEMA DE CIRCUITO CERRADO,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO AL SISTEMA DE CIRCUITO CERRADO DE TELEVISIÓN (CCTV) O VIDEOVIGILANCIA 2024,NO,PUBLICADO,27/03/2024,31/12/2024,04/04/2024 15:21,55460.0,MXN,NO,2024-A-A-NAC-A-C-06-D00-00018251,FORMALIZADO,04/04/2024 15:21,Cerrado,55460.0,,64333.6,,MXN,NO,,,55460.0,,,,,KTM090212KD9,KROLLS TELCOMM DE MEXICO SA DE CV,PM_NAL2023_0018499,MX,MEXICANA,NO,MEDIANA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/2862b6cf05554faf8e9fbce9787e62f3/procedimiento,TIC,Videovigilancia inteligente (CCTV integrado con software o infraestructura TIC),NINGUNA
APF,11,EDUCACIÓN PÚBLICA,APF,011L4J,CINVESTAV,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J997,"UNIDAD GUADALAJARA, JALISCO",E-2024-00054685,PEDIDO NO. 3842-2024,SOFTWARE KEYSIGHT EESOF EDA ADVANCED DESIGND SYSTEM (ADS),32701,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-11-L4J-011L4J997-N-68-2024,SERVICIOS,NACIONAL,,NO,NO,,,,20/05/2024 15:15,,14/05/2024 00:00,C-2024-00060165,PEDIDO NO. 3842-2024,SOFTWARE KEYSIGHT EESOF EDA ADVANCED DESIGND SYSTEM (ADS),SOFTWARE KEYSIGHT EESOF EDA ADVANCED DESIGND SYSTEM (ADS),NO,PUBLICADO,14/05/2024,17/05/2024,,32180.72,MXN,,,,,,,,,,,,,,,,,,,KTM140211BP1,KEYSIGHT TECHNOLOGIES MEXICO S DE RL DE CV,,MX,MEXICANA,NO,MEDIANA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/c968cc70d6f24cd8a862ee7fc62faad7/procedimiento,TIC,Adquisición de licencias de software,NINGUNA
APF,11,EDUCACIÓN PÚBLICA,APF,011L4J,CINVESTAV,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,011L4J999,SUBDIRECCION DE RECURSOS MATERIALES,E-2024-00065576,CINVESTAV-SA-2024-237,GUIA DE INTEGRACION DE COORDINACION DE GENERO,33104,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-11-L4J-011L4J999-N-454-2024,SERVICIOS,NACIONAL,,NO,NO,,,,31/05/2024 20:37,,31/05/2024 00:00,C-2024-00073625,CINVESTAV-SA-2024-237,GUIA DE INTEGRACION DE COORDINACION DE GENERO,SERVICIO DE DESARROLLO DE GUÍA DE INTEGRACIÓN DE LA COORDINACIÓN DE IGUALDAD Y GÉNERO DEL CINVESTAV,NO,PUBLICADO,31/05/2024,31/12/2024,30/06/2024 20:09,200000.0,MXN,NO,2024-A-A-NAC-A-C-11-L4J-00040146,FORMALIZADO,30/06/2024 20:09,Cerrado,200000.0,,232000.0,,MXN,NO,,,200000.0,,,,,LAE190128BN8,"LIDES, ASESORIA ESPECIALIZADA SC",,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e835c07d1ab04ffbb9a252676edf6f9d/procedimiento,TIC,Desarrollo de software,NINGUNA
APF,18,ENERGÍA,APF,018T0Q,ININ,INSTITUTO NACIONAL DE INVESTIGACIONES NUCLEARES,018T0Q002,SERVICIOS GENERALES,E-2024-00085275,OT 2024 - 0060,IMPLEMENTACIÓN DE SISTEMAS DE TECNOLOGÍAS DE LA INFORMACIÓN,33901,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-18-T0Q-018T0Q002-N-127-2024,SERVICIOS,NACIONAL,,NO,NO,,,,07/08/2024 23:33,,27/11/2023 00:00,C-2024-00108763,CPSP-64-2024,IMPLEMENTACIÓN DE SISTEMAS DE TECNOLOGÍAS DE LA INFORMACIÓN,IMPLEMENTACIÓN DE SISTEMAS DE TECNOLOGÍAS DE LA INFORMACIÓN PARA RECEPCIÓN DE PEDIDOS PARA LA ADQUISICIÓN DE PRODUCTOS DE RADIOFÁRMACOS CON SEGUIMIENTO DE FASES DE ENTREGA Y ESTATUS,NO,PUBLICADO,01/01/2024,31/12/2024,01/01/2024 00:00,234108.0,MXN,NO,2024-A-A-NAC-A-C-18-T0Q-00057207,FORMALIZADO,01/01/2024 00:00,Cerrado,234108.0,,271565.28,,MXN,NO,,,234108.0,,,,,LAEJ931028SH0,JUAN LAGUNA ESPINOSA,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/9ea051572f9c4a3c96766c19ab82f3f8/procedimiento,TIC,Servicios de nube o virtualización,NINGUNA
APF,18,ENERGÍA,APF,018TON,CENAGAS,CENTRO NACIONAL DE CONTROL DEL GAS NATURAL,018TON999,"UNIDAD DE ADMINISTRACION Y FINANZAS, DIRECCION EJECUTIVA DE RECURSOS MATERIALES",E-2024-00050572,E-2024-00050572,SEGUIMIENTO A LA IMPLEMENTACIÓN DEL SISTEMA DE ADMINISTRACIÓN DE SEGURIDAD S3S,33303,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-18-TON-018TON999-N-53-2024,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,16/05/2024 05:29,05/06/2024 20:00,11/06/2024 23:30,C-2024-00087602,CENAGAS/SERV/082/2024-P,SEGUIMIENTO A LA IMPLEMENTACIÓN DEL SISTEMA DE ADMINISTRACIÓN DE SEGURIDAD S3S,"SEGUIMIENTO A LA IMPLEMENTACIÓN DEL SISTEMA DE ADMINISTRACIÓN DE SEGURIDAD INDUSTRIAL, SEGURIDAD OPERATIVA Y PROTECCIÓN AL MEDIO AMBIENTE (S3S) DEL CENAGAS",SI,PUBLICADO,25/06/2024,31/12/2026,21/06/2024 14:54,221819306.3,MXN,NO,2024-A-L-NAC-P-A-18-TON-00041113,FORMALIZADO,21/06/2024 14:54,Abierto,88727722.51,102924158.1,221819306.3,257310395.3,MXN,NO,,,,,,,,LCE160118D94,LENIMENTUS CONSULTORIA ESPECIALIZADA SA DE CV,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/b2f80126d65c438bbf094fbcc02117e3/procedimiento,TIC,Ciberseguridad,NINGUNA
APF,11,EDUCACIÓN PÚBLICA,APF,011L6J,CONALITEG,COMISION NACIONAL DE LIBROS DE TEXTO GRATUITOS,011L6J001,DIRECCION DE RECURSOS MATERIALES Y SERVICIOS GENERALES,E-2024-00015747,E-2024-00015747,SERVICIO INTEGRAL DE FÁBRICA DE SOFTWARE,33301,LAASSP,INVITACIÓN A CUANDO MENOS 3 PERSONAS POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,IA-11-L6J-011L6J001-N-16-2024,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,21/02/2024 22:42,05/03/2024 19:00,08/03/2024 19:00,C-2024-00026286,5100002694,SERVICIO INTEGRAL DE FÁBRICA DE SOFTWARE,"SERVICIO INTEGRAL DE SOPORTE, DESARROLLO Y MANTENIMIENTO TECNOLÓGICO (FÁBRICA DE SOFTWARE) PARA LOS APLICATIVOS Y PORTALES INSTITUCIONALES EXISTENTES, ASÍ COMO DE LOS NUEVOS APLICATIVOS Y PORTALES QUE REQUIERA LA CONALITEG",NO,PUBLICADO,08/03/2024,31/12/2024,21/03/2024 20:05,227823.2,MXN,SI,2024-A-I-NAC-A-A-11-L6J-00013428,FORMALIZADO,21/03/2024 20:05,Abierto,2278232.0,,5129740.0,,MXN,SI,2024-A-I-NAC-A-A-11-L6J-00013428-0001,28/02/2025 00:00,2278232.0,2278232.0,51297400.0,5129740.0,26/12/2024 22:27,LEA150821VB5,LEAN4IT SC,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/401e8761c26c43f08a4b5ed5a18c627d/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,48,CULTURA,APF,048L6U,CECUT,"COMPANIA OPERADORA DEL CENTRO CULTURAL Y TURISTICO DE TIJUANA, S.A. DE C.V.",048L6U001,GERENCIA DE RECURSOS MATERIALES,E-2024-00014980,AD41-048L6U001-069-2024,SERVICIO DE ARRENDAMIENTO DE ACTIVOS INTANGIBLES,32701,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-48-L6U-048L6U001-N-11-2024,SERVICIOS,NACIONAL,,NO,NO,,,,19/02/2024 21:16,,,C-2024-00018195,AD41-048L6U001-069-2024,SERVICIO DE ARRENDAMIENTO DE ACTIVOS INTANGIBLES,"SERVICIO DE ARRENDAMIENTO DE ACTIVOS INTANGIBLES, CONSISTENTES EN EL SUMINISTRO DE 6 (SEIS) LICENCIAS ADOBE CLOUD ALL LENGUAJES ALL APPS PROFESSIONAL; SOFTWARE NECESARIO PARA EL DESARROLLO DE LAS ACTIVIDADES DE LA GERENCIA DE PUBLICIDAD Y DISEÑO, A FAVOR DE LA ENTIDAD",NO,PUBLICADO,01/02/2024,31/12/2024,,199905.18,MXN,,,,,,,,,,,,,,,,,,,LED970811BG0,LAN EDUCATION SA DE CV,,MX,Mexicana,NO,NO ASIGNADO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/87c244ea1c3a4f83a636be13ad80e501/procedimiento,TIC,Adquisición de licencias de software,Adobe
GEM,86,TABASCO,GE,86002,CECYTAB,COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS DEL ESTADO DE TABASCO,927023929,DIRECCIÓN FINANCIERA,E-2024-00016591,IA-86-002-927023929-N-4-2024,"ARRENDAMIENTO DEL SISTEMA INFORMATICO DE ADMINISTRACIÓN , CONTABILIDAD Y PRESUPU",32701,LAASSP,INVITACIÓN A CUANDO MENOS 3 PERSONAS POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,IA-86-002-927023929-N-4-2024,SERVICIOS,NACIONAL,PRESENCIAL,NO,NO,,11U006-S ORG DESCENT ESTATALES,,23/02/2024 00:45,28/02/2024 17:00,29/02/2024 20:00,C-2024-00022886,PS-007-08/2024,"ARRENDAMIENTO DEL SISTEMA INFORMATICO DE ADMINISTRACIÓN , CONTABILIDAD Y PRESUPU","ARRENDAMIENTO DEL SISTEMA INFORMATICO DE ADMINISTRACIÓN , CONTABILIDAD Y PRESUPUESTO GUBERNAMENTAL",NO,PUBLICADO,01/03/2024,31/12/2024,,382758.6,MXN,,,,,,,,,,,,,,,,,,,LER190809J40,LERRETI SA DE CV,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/76809e4a683841d5af6d4631145f3029/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,11,EDUCACIÓN PÚBLICA,APF,011L6J,CONALITEG,COMISION NACIONAL DE LIBROS DE TEXTO GRATUITOS,011L6J001,DIRECCION DE RECURSOS MATERIALES Y SERVICIOS GENERALES,E-2024-00023023,AD-005-2024 / 5100002681,SERVICIO DE SOFTWARE DE ANTIVIRUS INFORMÁTICO,32701,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-11-L6J-011L6J001-N-30-2024,SERVICIOS,NACIONAL,,NO,NO,,,,12/03/2024 18:12,,,C-2024-00026873,5100002681,SERVICIO DE SOFTWARE DE ANTIVIRUS INFORMÁTICO,SERVICIO DE SOFTWARE DE ANTIVIRUS INFORMÁTICO,NO,PUBLICADO,11/03/2024,31/12/2025,26/03/2024 15:02,115414.0,MXN,NO,2024-A-A-NAC-A-C-11-L6J-00013911,FORMALIZADO,26/03/2024 15:02,Cerrado,115414.0,,133880.24,,MXN,NO,,,115414.0,,,,,LIA9708133A3,LD I ASSOCIATS SA DE CV,3893,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/7f95771e88fc42fbaf0f30625f1b9902/procedimiento,TIC,Ciberseguridad,NINGUNA
